"","V1","V2","V3","V4","V5"
"23",0.0844668192382576,0.0843368896976029,0.0843368896980689,0.0843368896976169,0.662522511668454
"24",0.00782786251466554,0.00781365820389385,0.498994316460374,0.477542068280263,0.00782209454080302
"25",0.0534350942395443,0.786006908260318,0.0534833688963329,0.0536398831773842,0.0534347454264202
"26",0.053434745427627,0.0536670055882357,0.0534347454264202,0.0535963455219363,0.785867158035781
"27",0.562300677568688,0.403287453609454,0.0114673909467054,0.0114837461548986,0.0114607317202548
"28",0.532402707711917,0.039105848737574,0.039105848737574,0.350279746075361,0.039105848737574
"29",0.662231761827795,0.0844640033772157,0.0843368896976029,0.0846304553997836,0.084336889697603
"30",0.307610419625137,0.574937510478877,0.0392403724208306,0.039105848737574,0.0391058487375809
"31",0.0847574358960538,0.084336890286061,0.0843368896976029,0.661732920593296,0.0848358635269862
"32",0.000159412696808314,0.000159466373421767,0.676232381733856,0.000159487430280013,0.323289251765634
"33",0.00408877197237496,0.103178075865685,0.57897173020445,0.309659457035805,0.00410196492168437
"34",0.0535050743665872,0.0534347454264202,0.0534537434021862,0.0535338954594967,0.78607254134531
"35",0.662652441196186,0.0843368896976029,0.0843368897110049,0.0843368896976029,0.0843368896976029
"36",0.0843368896976029,0.0843368896976029,0.0843368896976029,0.662652441209588,0.0843368896976029
"37",0.0843368940285329,0.0845535064763684,0.66226330218639,0.0845094076111058,0.0843368896976029
"38",0.386313410391169,0.0082420023372771,0.20265619528397,0.394531703180394,0.00825668880718913
"39",0.0843368896976029,0.0843368896976029,0.0843368896976029,0.662652441209588,0.0843368896976029
"40",0.0843368896980855,0.084336889697603,0.0843368896976029,0.662652441209106,0.0843368896976029
"41",0.7858932720104,0.0534347454264202,0.0536121872439712,0.0535266109315684,0.0535331843876399
"42",0.0843368896976029,0.0843368896976029,0.0843368896976029,0.0843368896976029,0.662652441209588
"43",0.000944883968235093,0.175751826901026,0.000946488928675535,0.821411335282615,0.000945464919447784
"44",0.0255162900212254,0.0254665612512831,0.366716224675315,0.0254543360750793,0.556846587977097
"45",0.0843368896976029,0.0843368896976029,0.0843368896976029,0.0843409067873149,0.662648424119876
"46",0.0124697082055483,0.0124406046047976,0.950201832460323,0.0124545719321259,0.0124332827972057
"47",0.0843368896976029,0.0843430841127899,0.0843368896976029,0.0843368896976029,0.662646246794401
"48",0.0843368896976029,0.0845291796771957,0.0843368896976029,0.0847340915010153,0.662062949426583
"49",0.0535659445905134,0.0534347454264202,0.0535970447653822,0.419847881868601,0.419554383349083
"50",0.0535406538601496,0.786059738218678,0.0535301170679441,0.0534347454264202,0.0534347454268083
"51",0.0843368896976029,0.0843368896976029,0.662652441209588,0.0843368896976029,0.0843368896976029
"52",0.0534347454282701,0.0534347454264202,0.0534347454264208,0.0534347454264202,0.786261018292469
"53",0.0843368896976029,0.662652441209588,0.0843368896976029,0.0843368896976029,0.0843368896976029
"54",0.962840084419522,0.00928530769187584,0.00930108883726488,0.00928424276833084,0.0092892762830065
"55",0.419776333554231,0.0535114032932883,0.0535628902290487,0.419714598343622,0.0534347745798092
"56",0.662366575318182,0.0844753927593738,0.0844842525272388,0.0843368896976029,0.0843368896976029
"57",0.0843368896976029,0.662652441209588,0.0843368896976029,0.0843368896976029,0.0843368896976029
"58",0.307262770130446,0.0391842533602833,0.0391760673785639,0.575175371651458,0.0392015374792483
"59",0.0534347518615302,0.0534880217260901,0.0534824012127871,0.786160079773149,0.0534347454264437
"60",0.0843601928404653,0.0843368896976029,0.0843368896976029,0.0843368896976029,0.662629138066726
"61",0.662368049321513,0.0843368896979135,0.0843368896976032,0.0843368896976029,0.0846212815853674
"62",0.0115058978766685,0.0114897687913342,0.0114723599695227,0.0114681501272649,0.95406382323521
"63",0.0534347454281232,0.419763324250981,0.0534347458678492,0.0535190136355609,0.419848170817486
"64",0.0845064545158097,0.0843368896976029,0.0843368896976029,0.662135388221929,0.0846843778670557
"65",0.0846193248752199,0.662370006031971,0.0843368896976029,0.0843368896976029,0.0843368896976029
"66",0.957430479706226,0.0106414422048798,0.0106408879150299,0.010645448241399,0.0106417419324658
"67",0.0843368896976029,0.0843368896976029,0.662652441209588,0.0843368896976029,0.0843368896976029
"68",0.453671265580033,0.0309105380255007,0.030836758573601,0.0308663243437529,0.453715113477112
"69",0.913288606312223,0.0216770293224334,0.021685349966931,0.0216716444989958,0.021677369899417
"70",0.0843368896976029,0.0843368896976029,0.662652441209588,0.0843368896976029,0.0843368896976029
"71",0.00823112327607992,0.00825360190047542,0.00824324738413128,0.967027229199688,0.00824479823962538
"72",0.0843368896976029,0.0843368896976029,0.662245268749964,0.0847440621572271,0.0843368896976029
"73",0.00249015833405334,0.368260668076241,0.624264590489905,0.00249343637274354,0.00249114672705715
"74",0.0843368896976029,0.662465881273669,0.084523449633522,0.0843368896976029,0.0843368896976029
"75",0.00547023373005498,0.00545934864423242,0.00546700388201058,0.0599072281224271,0.923696185621275
"76",0.0843368896976029,0.0845122195717306,0.0843368896976029,0.0843368896976029,0.662477111335461
"77",0.399921153070978,0.00993494688136321,0.0099273793981518,0.468049307274713,0.112167213374794
"78",0.0150241217859332,0.385333752812362,0.0150185679424202,0.569592720650339,0.0150308368089456
"79",0.0843368896976029,0.0843368896976029,0.0845551480578838,0.662434182849307,0.0843368896976029
"80",0.030836758573601,0.0309074998213775,0.030836758573601,0.263217734333731,0.64420124869769
"81",0.0845106768541631,0.0843368896976029,0.0843368896976029,0.662235455676135,0.0845800880744958
"82",0.511954297868659,0.388878207683226,0.00672670003607719,0.0856953272761165,0.00674546713592131
"83",0.039152508054331,0.557725682214805,0.0391072074136954,0.0391633033849424,0.324851298932226
"84",0.843342064277129,0.0391469872329687,0.0391459183772173,0.0391766313201661,0.0391883987925187
"85",0.0254999344015669,0.374545632934576,0.0254797452890198,0.0255131182018525,0.548961569172985
"86",0.0843368896976029,0.0844376588110247,0.0843368896976029,0.662551672096167,0.0843368896976029
"87",0.898019953721296,0.0254543360750793,0.0254816089989554,0.0255256560221426,0.0255184451825272
"88",0.0536008200342225,0.0534347454264202,0.0535185430193033,0.0535204656523908,0.785925425867663
"89",0.662406728607245,0.0844167991092162,0.0843368896976029,0.0845026928883332,0.0843368896976029
"90",0.1759426165019,0.0188821592603504,0.165686795585694,0.620609028199835,0.018879400452221
"91",0.662199425524761,0.0843368896976029,0.0843494884824461,0.0846650568091476,0.0844491394860428
"92",0.786121144720557,0.0534929212289676,0.0535164431976352,0.0534347454264202,0.0534347454264204
"93",0.0843368896976029,0.0843368896979482,0.662633156606068,0.0843561698317586,0.0843368941666226
"94",0.0843368896976029,0.084488790881914,0.084336889876052,0.662337387920377,0.0845000416240544
"95",0.662442577773042,0.084336889697603,0.084336889697603,0.084336889697603,0.0845467531341491
"96",0.0391586679561488,0.0391640345664491,0.039105848737574,0.327931316479128,0.5546401322607
"97",0.0534963701787306,0.0534347454264202,0.786008246121004,0.0534988783613324,0.0535617599125122
"98",0.0843368896976029,0.0845912853972841,0.0843368896976029,0.662398045509907,0.0843368896976029
"99",0.561292014048248,0.00216135663007053,0.0671864686557816,0.111867453541218,0.257492707124683
"100",0.0843368896976029,0.662334854951662,0.0843368896976029,0.0846544759463497,0.0843368897067823
"101",0.00107023679115511,0.00106893858732949,0.00107082673878072,0.00106955531453983,0.995720442568195
"102",0.0188977893372916,0.0189190212611484,0.924388559301268,0.0189228801873345,0.0188717499129574
"103",0.383581975234212,0.00306622683611926,0.00306742001688964,0.607218563341548,0.00306581457123046
"104",0.596050092098354,0.327337097562715,0.0255759663184504,0.0255035079404982,0.0255333360799826
"105",0.662652441209588,0.0843368896976029,0.0843368896976029,0.0843368896976029,0.0843368896976029
"106",0.0535280209552863,0.0534620170177289,0.053483820768763,0.0535973135324253,0.785928827725797
"107",0.0535334233126888,0.785367600572952,0.0542294852615186,0.0534347454264202,0.0534347454264202
"108",0.785877294389886,0.0534347454264202,0.0535701148860789,0.0536830998711951,0.0534347454264202
"109",0.0534850350833149,0.0534347454264202,0.786125886369382,0.0535195876944623,0.0534347454264202
"110",0.0843368896976029,0.0844521805963766,0.0843368897161186,0.0843368896976031,0.662537150292299
"111",0.0150674083911813,0.342354141002421,0.0150044042239954,0.0150035775354601,0.612570468846942
"112",0.000317434171401563,0.998731008865306,0.00031697867073647,0.000317383461692752,0.000317194830863457
"113",0.373196223200404,0.509252310127297,0.0392789572726128,0.0391294236254271,0.0391430857742589
"114",0.0843368896976028,0.0845210540213354,0.0843368896976028,0.662219486932874,0.0845856796505848
"115",0.662652441209588,0.0843368896976029,0.084336889697603,0.0843368896976029,0.0843368896976029
"116",0.0843368896976029,0.0843368896976029,0.0843368896976029,0.662652441209588,0.0843368896976029
"117",0.0843368896976029,0.0843368896976029,0.0843368896976029,0.662652441209588,0.0843368896976029
"118",0.0847167042268665,0.66184088440767,0.0843368896976029,0.0845466562220205,0.0845588654458405
"119",0.0844763531504246,0.662512977756766,0.084336889697603,0.084336889697603,0.084336889697603
"120",0.0946829319373812,0.306945132233343,0.326500244088541,0.00233473773676074,0.269536954003975
"121",0.848674061566668,0.00993139407072114,0.121522767631242,0.00994134648377397,0.00993043024759465
"122",0.662652441209588,0.0843368896976029,0.0843368896976029,0.0843368896976029,0.0843368896976029
"123",0.662419698830518,0.0843368896976029,0.0843368896976029,0.0845696320766733,0.0843368896976029
"124",0.030867350330975,0.0308368267633494,0.0308438434543288,0.876605597238703,0.0308463822126442
"125",0.0534347454265864,0.786190006114831,0.0534347454264201,0.0535057550088473,0.0534347480233149
"126",0.00200730334711708,0.00200590553583208,0.00200769918493231,0.00201041937809948,0.991968672554019
"127",0.0136132156303627,0.0136119534641021,0.0136238282111955,0.0136160816739366,0.945534921020403
"128",0.00408736175018977,0.936809393377367,0.00409106064155908,0.050922702020952,0.00408948220993265
"129",0.0254543360750793,0.0255079617479389,0.0254824876567316,0.682416942890017,0.241138271630234
"130",0.0843368896976029,0.0845984001264953,0.0843368896976029,0.0843368896976029,0.662390930780696
"131",0.843405883596192,0.039172021163246,0.039118009431848,0.0391593133064423,0.0391447725022716
"132",0.662447288142498,0.0843368898194094,0.0843368896976029,0.0845420426428872,0.0843368896976029
"133",0.26069948805518,0.689066987482435,0.0167233527300484,0.0167624948582028,0.0167476768741339
"134",0.0846782071020714,0.0843368896976044,0.0845952859900901,0.662052727465682,0.0843368897445524
"135",0.0535107637049871,0.786023548356247,0.0534671191417221,0.0534665708858361,0.0535319979112077
"136",0.786261018294305,0.0534347454264202,0.053434745426434,0.0534347454264204,0.0534347454264202
"137",0.0844224150230762,0.0843368896984181,0.662566606936084,0.0843368902270386,0.0843371981153827
"138",0.0845685400822986,0.084336889699221,0.662420790823275,0.0843368896976029,0.0843368896976029
"139",0.084336889697603,0.084336889697603,0.662371563014098,0.0843368896976231,0.0846177678930729
"140",0.084558757941724,0.0845784021706049,0.661969385184436,0.0845565446707215,0.0843369100325136
"141",0.0847425029394546,0.662054651088858,0.0843368896976029,0.0843368896976029,0.0845290665764819
"142",0.0844776059118498,0.662505982527258,0.0843368896976029,0.0843368896976029,0.0843426321656868
"143",0.0843368896976029,0.0843368896976029,0.0843368896976029,0.662474563273331,0.08451476763386
"144",0.0843368896976029,0.084508928480472,0.0846387512172624,0.662175270927415,0.0843401596772481
"145",0.0843368896976029,0.0845405772519554,0.0843368896976029,0.662448753655236,0.0843368896976029
"146",0.0535018581800874,0.786193830415352,0.0534347454264204,0.0534347454399053,0.0534348205382344
"147",0.0843368897085583,0.084336890406988,0.0843368896976029,0.0845038063708901,0.662485523815961
"148",0.897975885643312,0.025454336075616,0.0255337374232299,0.0255388547924587,0.0254971860653832
"149",0.0843368896976029,0.0843368896976029,0.662652441209588,0.0843368896976029,0.0843368896976029
"150",0.0845108051074044,0.0843368896976029,0.0843368896976029,0.0843368896976029,0.662478525799787
"151",0.0843368896976029,0.0845348906591887,0.0843368896976029,0.662454440248002,0.0843368896976034
"152",0.0843368896976029,0.0843368896976029,0.0843368896976029,0.0843368896976029,0.662652441209588
"153",0.904225863368487,0.000544154116701756,0.0941427677464561,0.000543897323203079,0.000543317445151778
"154",0.616331819712188,0.039198298883153,0.0391058488774853,0.0391809857980768,0.266183046729097
"155",0.030880683959186,0.0308367585737773,0.0309685471354695,0.266474389539168,0.640839620792399
"156",0.96879356351516,0.00780362139314672,0.00780341740075591,0.00780008430771937,0.00779931338321842
"157",0.719329332630206,0.0136146273197373,0.239805925596513,0.0136031317471082,0.0136469827064355
"158",0.0843368896976029,0.0843372893667396,0.0843368896976029,0.0843368896976029,0.662652041540452
"159",0.0536952394625882,0.0534347454264202,0.78590712180125,0.0535281478833215,0.0534347454264203
"160",0.0535934175719718,0.419689192371702,0.0534347454264202,0.0535585148145002,0.419724129815405
"161",0.00262759315878438,0.00262132514720722,0.00261795672853686,0.00261893200858265,0.989514192956889
"162",0.0843368896976029,0.0843368896976029,0.0843368896976029,0.0844383113802396,0.662551019526952
"163",0.0391463002611512,0.843411280550998,0.0391921232744566,0.0391444471758199,0.039105848737574
"164",0.0847356135908248,0.0843368896976029,0.0843368896976029,0.0843368896976029,0.662253717316366
"165",0.0845908543224763,0.0843368896976029,0.0843368898641525,0.0845544978699493,0.662180868245819
"166",0.977275517582572,0.00568724887966347,0.00568348287841386,0.00567999456264351,0.00567375609670694
"167",0.843468450293455,0.0391240386766344,0.0391758891069602,0.0391257731853767,0.0391058487375741
"168",0.661766506996914,0.0846186263492413,0.0843368896976029,0.0843368896976029,0.0849410872586392
"169",0.66249984969331,0.0843368896976029,0.0844894812138816,0.0843368896976029,0.0843368896976029
"170",0.979676967839455,0.0050799510891468,0.00508303011644394,0.00507959472367561,0.00508045623127874
"171",0.662652441209588,0.0843368896976029,0.0843368896976029,0.0843368896976029,0.0843368896976029
"172",0.0844677604411586,0.0844496215238197,0.662308841506129,0.0844368868312893,0.0843368896976029
"173",0.662197261960371,0.0846540106067393,0.0844749480376844,0.0843368896976028,0.0843368896976028
"174",0.0843368896976029,0.0843368896976029,0.662652441209588,0.0843368896976029,0.0843368896976029
"175",0.186376557322644,0.441176759622978,0.0014683080254158,0.299053079882286,0.0719252951466754
"176",0.00306332469940684,0.00306475050190032,0.00306089802398482,0.819969148497464,0.170841878277244
"177",0.0843368896976029,0.0843368896976029,0.0848240428539067,0.662165288053285,0.0843368896976029
"178",0.0535338083586473,0.78575760612991,0.0535876453695735,0.0535369773121981,0.0535839628296707
"179",0.0392209224958417,0.0391500079049951,0.0391058488911629,0.0391762654346776,0.843346955273323
"180",0.662402778537729,0.0844611525077026,0.084462289048018,0.0843368896976227,0.0843368902089277
"181",0.0535146356593888,0.0535434080727009,0.41973993899219,0.0534347861892054,0.419767231086515
"182",0.0535426596053278,0.0534347454264202,0.0536132764670026,0.0534347454264202,0.785974573074829
"183",0.0167377882076601,0.0167119538805875,0.933100492129992,0.0167158790717895,0.016733886709971
"184",0.0845998434871603,0.0843368896976029,0.0843368896976029,0.0846324193837533,0.66209395773388
"185",0.00218743370326923,0.991243795172639,0.00218968036417387,0.00218899412046873,0.00219009663944902
"186",0.0843368896976029,0.662652441209588,0.0843368896976029,0.0843368896976029,0.0843368896976029
"187",0.0843368896976029,0.0843368896976029,0.0843368896976029,0.0843368896976029,0.662652441209588
"188",0.0843368896976029,0.0846864492316941,0.662147712545024,0.0843368896976029,0.0844920588280758
"189",0.0308912154396037,0.453690405273593,0.0308367585736009,0.453744862139602,0.0308367585736009
"190",0.084336889697603,0.0845454007672849,0.084336889697603,0.084336889697603,0.662443930139906
"191",0.662652441209588,0.0843368896976029,0.0843368896976029,0.0843368896976029,0.0843368896976029
"192",0.0535081274142765,0.0535052571989715,0.0534347454264202,0.0534347454264202,0.786117124533912
"193",0.0843368896976029,0.662153986990262,0.0846218451613462,0.0843368896976029,0.084550388453186
"194",0.030836758573601,0.876488850763962,0.0309631585931838,0.030836758573601,0.0308744734956517
"195",0.0844345856015463,0.662540843715808,0.0843368896976029,0.0843368896976029,0.08435079128744
"196",0.0255191654451395,0.341076246604976,0.0255601310869324,0.236476036945505,0.371368419917446
"197",0.66265056765215,0.0843387632550403,0.0843368896976029,0.0843368896976029,0.0843368896976038
"198",0.0844405906350146,0.0843368896976029,0.0843368898702822,0.0848166473842901,0.66206898241281
"199",0.0255359568589196,0.0254543360750821,0.220505815691656,0.231463771454069,0.497040119920273
"200",0.0843368896976029,0.0843368896976029,0.0843851961492407,0.084565924507808,0.662375099947746
"201",0.933090210282331,0.0167559171672217,0.0167113149451774,0.0167362566392947,0.016706300965975
"202",0.419700838173263,0.0534347454264202,0.05358178911348,0.419847881860417,0.0534347454264202
"203",0.662652441209528,0.0843368896976029,0.0843368896976029,0.0843368896976634,0.0843368896976029
"204",0.249344895573594,0.196125607577102,0.00288048843597647,0.00288298656151235,0.548766021851815
"205",0.0843368896976029,0.0843368896976029,0.0843368896976029,0.0843368896976029,0.662652441209588
"206",0.0844398342832729,0.662419614926438,0.0844667713950835,0.0843368896976029,0.0843368896976029
"207",0.0844959214298738,0.0843368896976029,0.0843368896976029,0.0843368896976029,0.662493409477317
"208",0.662555414570734,0.0844339161981116,0.0843368897018545,0.0843368896976029,0.0843368898316971
"209",0.0843368896976028,0.0845922501343838,0.662261471569543,0.084336889707777,0.0844724988906933
"210",0.0010860814319184,0.2719028008622,0.494709002991565,0.231215981432877,0.00108613328143872
"211",0.0843368896976029,0.0843368896976029,0.0843368896976029,0.662652441209588,0.0843368896976029
"212",0.0034220395800564,0.00342029142455629,0.986319715490781,0.00342136023940655,0.00341659326519966
"213",0.0843368896976029,0.0844650412127541,0.662105949235794,0.0847552301562466,0.0843368896976029
"214",0.661930574393721,0.0846154507367235,0.0844710059158173,0.0843368896976029,0.0846460792561355
"215",0.000746938752285896,0.000747793275039098,0.997011656875656,0.000747124089898027,0.000746487007120574
"216",0.662514622423106,0.0843368897156337,0.0843368896976029,0.0844747084660541,0.0843368896976031
"217",0.0843840260672217,0.0843368896976029,0.662548817840683,0.0843933766968895,0.0843368896976029
"218",0.25068955255657,0.00447065023952373,0.477586348357261,0.00447759240064656,0.262775856445999
"219",0.00190607598436737,0.302350510641341,0.691931164456795,0.00190481080376272,0.00190743811373408
"220",0.00183145694263013,0.00183577535730687,0.18915847756888,0.805339042186405,0.00183524794477807
"221",0.662279460788995,0.0843368897005053,0.0847098635769232,0.0843368904633057,0.0843368954702704
"222",0.0845014292245305,0.0843369323475768,0.084616605149853,0.084471100701348,0.662073932576692
"223",0.0843368896976029,0.0845294071823625,0.0843368896976029,0.0843368896976029,0.662459923724829
"224",0.084336889697603,0.0845269392993852,0.0843368896976029,0.662291049386076,0.0845082319193329
"225",0.0188964325990478,0.0188798003077622,0.492666216516267,0.450689787105591,0.0188677634713317
"226",0.0843368938731772,0.0846450158420711,0.0843368896976029,0.662344310889546,0.0843368896976029
"227",0.0843368896976029,0.084627618765491,0.0843368896976029,0.0843368896976029,0.6623617121417
"228",0.00826743820921719,0.410809814605282,0.212370336651174,0.360310455649402,0.00824195488492387
"229",0.0843368896976029,0.084631062334574,0.0843368896976036,0.084441647775985,0.662253510494234
"230",0.025488312573441,0.898085917414619,0.0254776895386505,0.0254543360750827,0.0254937443982064
"231",0.0150007545353823,0.346962844175087,0.209526524279251,0.413462307816619,0.0150475691936615
"232",0.0254543360774112,0.439961121042928,0.302493921212917,0.0255497790281939,0.206540842638551
"233",0.0845526959443201,0.0843374496485023,0.0843368896976029,0.662436075011972,0.0843368896976029
"234",0.662434779484565,0.0844632977635504,0.084336889697603,0.0843368897727731,0.0844281432815087
"235",0.0534347454264202,0.0535068334160687,0.0534347454264202,0.0534809717079056,0.786142704023185
"236",0.0254925232789803,0.0254784955665055,0.0255808927175848,0.69831452702788,0.225133561409049
"237",0.0150265687302005,0.0150315267657042,0.0150164175968428,0.839731366446584,0.115194120460669
"238",0.0843368896976029,0.0847243091227023,0.662005726261811,0.0845961852202807,0.0843368896976029
"239",0.662486327360905,0.084336889697603,0.0845030035462859,0.084336889697603,0.084336889697603
"240",0.00446064405328269,0.00445785501041713,0.0044576933646176,0.98216510807546,0.00445869949622258
"241",0.0535664783951786,0.0534347454264202,0.053504994925967,0.786059035826014,0.0534347454264202
"242",0.0845566143688706,0.0845535340768033,0.0843368896976029,0.66221607215912,0.0843368896976029
"243",0.0843368896976029,0.0844321059998559,0.0847004566259616,0.662193657978977,0.0843368896976029
"244",0.0189014836977775,0.0189018656817869,0.0188818035154139,0.34428323066034,0.599031616444682
"245",0.0535106110917161,0.0534596746565151,0.0534750796710277,0.0534754831220476,0.786079151458694
"246",0.0846152695712168,0.0843368896976029,0.0846369056689777,0.6620740453646,0.0843368896976029
"247",0.084336889697603,0.0845238324424063,0.0844972051983515,0.0843369127119813,0.662305159949658
"248",0.021694826385784,0.913134144695932,0.0216925323414312,0.0217696443254707,0.021708852251382
"249",0.0136244856430772,0.945587181635501,0.0135976923762347,0.0135945152014692,0.0135961251437181
"250",0.575419686270376,0.0391058487455123,0.307225086046417,0.0391435302001205,0.039105848737574
"251",0.0843966752044293,0.662592655702762,0.0843368896976029,0.0843368896976029,0.0843368896976029
"252",0.0534347454282841,0.053485120202293,0.0534347454264202,0.0534347454264202,0.786210643516582
"253",0.0845237451319362,0.662465585775255,0.0843368896976029,0.0843368896976029,0.0843368896976029
"254",0.0843368896976029,0.662242923871292,0.0847464070301781,0.0843368897033237,0.0843368896976029
"255",0.0019064464326063,0.346222352181838,0.648060713810382,0.00190586897136805,0.00190461860380546
"256",0.039105848737574,0.843538078441335,0.0391443753459428,0.039105848737574,0.039105848737574
"257",0.000963141995022541,0.000963505685459294,0.000964256182886697,0.996146462349394,0.000962633787237809
"258",0.0535948821876794,0.0534347454264202,0.0535103192744141,0.785866767277829,0.0535932858336576
"259",0.0391647623923819,0.0393061599727592,0.548108355176208,0.334262375003868,0.0391583474547828
"260",0.00159321134417393,0.00159403794751171,0.99362624916123,0.00159463013155337,0.00159187141553081
"261",0.230808745664564,0.00193077438998602,0.00193233450564605,0.763399379055919,0.00192876638388454
"262",0.0136009893191379,0.13238804260628,0.0136109961860914,0.826782074034301,0.0136178978541901
"263",0.0843368896976029,0.0843368896976029,0.662652441209588,0.0843368896976029,0.0843368896976029
"264",0.0844444422877534,0.0843368896976028,0.66221429560074,0.0846674827161714,0.0843368896977323
"265",0.0843368896976029,0.662652441209588,0.0843368896976029,0.0843368896976029,0.0843368896976029
"266",0.252957958134296,0.0254543369475784,0.0255174204140759,0.670550553408717,0.0255197310953324
"267",0.0536112470954733,0.0534718859339439,0.0534347617103657,0.785809927362858,0.0536721778973594
"268",0.0843368896976029,0.0843368896976067,0.0843368896976029,0.662464556454724,0.0845247744524636
"269",0.0847221025249316,0.662264158419441,0.0843368896976029,0.0843368896976029,0.084339959660422
"270",0.0536830016685266,0.0535658867731306,0.785791370630308,0.0534492176622853,0.0535105232657491
"271",0.662337389263332,0.0844302919183069,0.0845585393430982,0.084336889697603,0.0843368897776598
"272",0.0216718377850728,0.57682821596174,0.0216761556374342,0.0217789158735994,0.358044874742154
"273",0.0255054137244605,0.0256881561569968,0.0254864404594021,0.572393594134715,0.350926395524426
"274",0.0843368896976029,0.662348033019378,0.0846412978878132,0.0843368896976029,0.0843368896976029
"275",0.0848308546290051,0.0844747133527892,0.661654050904074,0.084703491416529,0.0843368896976029
"276",0.346292583548534,0.0534915058020042,0.0536754443294259,0.0534347460087361,0.4931057203113
"277",0.662568732324814,0.0843368896976029,0.0844205985823092,0.0843368896976706,0.0843368896976029
"278",0.0534347455900267,0.0537207133479527,0.0534347454264202,0.785975050209073,0.0534347454265275
"279",0.0534347524296359,0.0534988394956989,0.0534347454264434,0.419772479246092,0.41985918340213
"280",0.0843368897039301,0.662442430062938,0.0843368897203411,0.0845469008151879,0.0843368896976033
"281",0.0167062996058068,0.0167062996058068,0.0167338261419062,0.0167271272929207,0.93312644735356
"282",0.0535836585321859,0.785813888758055,0.0536443031990753,0.0535174256124439,0.0534407238982396
"283",0.0538545922499892,0.053434745426463,0.0534347454264202,0.0534347454264202,0.785841171470707
"284",0.898084301734854,0.0254797875174239,0.0254737775588894,0.025482806033426,0.0254793271554069
"285",0.0845387395516889,0.0843368896976029,0.662349139570621,0.0843368896976029,0.0844383414824837
"286",0.786019227452224,0.0534945057945932,0.0534870270715574,0.0534347454328251,0.0535644942488008
"287",0.662530391384436,0.0843368896980109,0.0843368896976029,0.084458939522347,0.0843368896976029
"288",0.0848457354000033,0.0843368896976029,0.661871096973203,0.0844538424254505,0.0844924355037398
"289",0.0254543437645437,0.420070265789414,0.232230657842162,0.296702162621062,0.0255425699828181
"290",0.308320559516806,0.00615659740030319,0.0061562972437337,0.00615313589798379,0.673213409941173
"291",0.0843368896976064,0.0843368896976029,0.0843369000415471,0.0844626583535708,0.662526662209673
"292",0.662486427730942,0.0843368896976029,0.0845029031762486,0.0843368896976029,0.0843368896976029
"293",0.662540854784317,0.0843368896976029,0.0843368896976029,0.0844484761228747,0.0843368896976029
"294",0.00447207634295504,0.776549403512945,0.00447021055570805,0.0044692202642842,0.210039089324108
"295",0.0844617718363844,0.0845164319978134,0.0843368896992553,0.662290210080309,0.0843946963862375
"296",0.0536091733563124,0.0534763260502321,0.785767381926148,0.0537123732408874,0.0534347454264202
"297",0.221012764959545,0.342956758491371,0.00282759745166509,0.00282674146074128,0.430376137636678
"298",0.662130506754001,0.0848587195249513,0.0843368896976029,0.0843368896976029,0.0843369943258418
"299",0.0845908543224763,0.0843368896976029,0.0843368898641525,0.0845544978699493,0.662180868245819
"300",0.0218266019360179,0.599911415813845,0.0216979814042567,0.021694794610448,0.334869206235432
"301",0.35497249322571,0.0391385056788962,0.0393024570023829,0.527295371808421,0.0392911722845903
